id, address, area, category, base price, sale price, competitors count, notes
N1020229, 新北市五股區五股坑段五股坑小段403-29地號, 6(持分126/100000), 道路用地, "11,730,158", "13,760,899", 2, 
N1020230, 新北市五股區五股坑段五股坑小段6467建號, 約188.61, , "10,497,862", , , 
N1020230, 新北市五股區五股坑段五股坑小段403地號、403-28地號, 62484.79(持分113/100000), 住宅區, "10,497,862", , , 
N1020230, 新北市五股區五股坑段五股坑小段403-29地號, 6(持分113/100000), 道路用地, "10,497,862", , , 
N1020231, 新北市五股區五股坑段五股坑小段6374建號, 約188.61, , "10,497,862", , , 
N1020231, 新北市五股區五股坑段五股坑小段403、403-28地號, 62484.79(持分113/100000), 住宅區, "10,497,862", , , 
N1020231, 新北市五股區五股坑段五股坑小段403-29地號, 6(持分113/100000), 道路用地, "10,497,862", , , 
N1020232, 新北市五股區五股坑段五股坑小段6498建號, 約188.61, , "10,497,862", , , 
N1020232, 新北市五股區五股坑段五股坑小段403、403-28地號, 62484.79(持分113/100000), 住宅區, "10,497,862", , , 
N1020232, 新北市五股區五股坑段五股坑小段403-29地號, 6(持分113/100000), 道路用地, "10,497,862", , , 
N1020233, 新北市五股區五股坑段五股坑小段6469建號, 約189.04, , "10,522,317", "13,530,900", 1, 
N1020233, 新北市五股區五股坑段五股坑小段403、403-28地號, 62484.79(持分113/100000), 住宅區, "10,522,317", "13,530,900", 1, 
N1020233, 新北市五股區五股坑段五股坑小段403-29地號, 6(持分113/100000), 道路用地, "10,522,317", "13,530,900", 1, 
N1020234, 新北市五股區五股坑段五股坑小段6499建號, 約188.61, , "10,497,862", , , 
N1020234, 新北市五股區五股坑段五股坑小段403、403-28地號, 62484.79(持分113/100000), 住宅區, "10,497,862", , , 
N1020234, 新北市五股區五股坑段五股坑小段403-29地號, 6(持分113/100000), 道路用地, "10,497,862", , , 
N1020235, 新北市五股區五股坑段五股坑小段6375建號, 約210.75, , "11,730,158", "12,806,000", 1, 
N1020235, 新北市五股區五股坑段五股坑小段403地號、403-28地號, 62484.79(持分126/100000), 住宅區, "11,730,158", "12,806,000", 1, 
N1020235, 新北市五股區五股坑段五股坑小段403-29地號, 6(持分126/100000), 道路用地, "11,730,158", "12,806,000", 1, 
N1020236, 臺北市萬華區青年段二小段3507建號, 約171.39, , "39,661,826", , , 
N1020236, 臺北市萬華區青年段二小段18地號, "16,459(持分207/100000)", 第三種住宅區, "39,661,826", , , 
N1020236, 臺北市萬華區青年段二小段18-39地號, 132(持分207/100000), 第三之一種住宅區, "39,661,826", , , 
N1020236, 臺北市萬華區青年段一小段711地號, 696(持分207/100000), 第三種住宅區, "39,661,826", , , 
N1020236, 臺北市萬華區青年段一小段711-3地號, 332(持分207/100000), 第三之ㄧ種住宅區, "39,661,826", , , 
N1020237, 臺北市萬華區青年段二小段3506建號, 約171.39, , "38,883,922", , , 
N1020237, 臺北市萬華區青年段二小段18地號, "16,459(持分207/100000)", 第三種住宅區, "38,883,922", , , 
N1020237, 臺北市萬華區青年段二小段18-39地號, 132(持分207/100000), 第三之一種住宅區, "38,883,922", , , 
N1020237, 臺北市萬華區青年段一小段711地號, 696(持分207/100000), 第三種住宅區, "38,883,922", , , 
N1020237, 臺北市萬華區青年段一小段711-3地號, 332(持分207/100000), 第三之一種住宅區, "38,883,922", , , 
N1020238, 臺北市萬華區青年段二小段3503建號, 約171.39, , "38,883,922", , , 
N1020238, 臺北市萬華區青年段二小段18地號, "16,459(持分207/100000)", 第三種住宅區, "38,883,922", , , 
N1020238, 臺北市萬華區青年段二小段18-39地號, 132(持分207/100000), 第三之ㄧ種住宅區, "38,883,922", , , 
N1020238, 臺北市萬華區青年段一小段711地號, 696(持分207/100000), 第三種住宅區, "38,883,922", , , 
N1020238, 臺北市萬華區青年段一小段711-3地號, 332(持分207/100000), 第三之ㄧ種住宅區, "38,883,922", , , 
N1020239, 臺北市萬華區青年段二小段3502建號, 約171.39, , "38,883,922", , , 
N1020239, 臺北市萬華區青年段二小段18地號, "16,459(持分207/100000)", 第三種住宅區, "38,883,922", , , 
N1020239, 臺北市萬華區青年段二小段18-39地號, 132(持分207/100000), 第三之ㄧ種住宅區, "38,883,922", , , 
N1020239, 臺北市萬華區青年段一小段711地號, 696(持分207/100000), 第三種住宅區, "38,883,922", , , 
N1020239, 臺北市萬華區青年段一小段711-3地號, 332(持分207/100000), 第三之ㄧ種住宅區, "38,883,922", , , 
N1020240, 臺北市萬華區青年段二小段3501建號, 約171.39, , "38,883,922", , , 
N1020240, 臺北市萬華區青年段二小段18地號, "16,459(持分207/100000)", 第三種住宅區, "38,883,922", , , 
N1020240, 臺北市萬華區青年段二小段18-39地號, 132(持分207/100000), 第三之ㄧ種住宅區, "38,883,922", , , 
N1020240, 臺北市萬華區青年段一小段711地號, 696(持分207/100000), 第三種住宅區, "38,883,922", , , 
N1020240, 臺北市萬華區青年段一小段711-3地號, 332(持分207/100000), 第三之ㄧ種住宅區, "38,883,922", , , 
N1020241, 臺北市萬華區青年段二小段3500建號, 約171.39, , "38,883,922", , , 
N1020241, 臺北市萬華區青年段二小段18地號, "16,459(持分207/100000)", 第三種住宅區, "38,883,922", , , 
N1020241, 臺北市萬華區青年段二小段18-39地號, 132(持分207/100000), 第三之ㄧ種住宅區, "38,883,922", , , 
N1020241, 臺北市萬華區青年段一小段711地號, 696(持分207/100000), 第三種住宅區, "38,883,922", , , 
N1020241, 臺北市萬華區青年段一小段711-3地號, 332(持分207/100000), 第三之ㄧ種住宅區, "38,883,922", , , 
N1020242, 臺北市萬華區青年段二小段3485建號, 約197.66, , "44,245,972", , , 
N1020242, 臺北市萬華區青年段二小段18地號, "16,459(持分238/100000)", 第三種住宅區, "44,245,972", , , 
N1020242, 臺北市萬華區青年段二小段18-39地號, 132(持分238/100000), 第三之ㄧ種住宅區, "44,245,972", , , 
N1020242, 臺北市萬華區青年段一小段711地號, 696(持分238/100000), 第三種住宅區, "44,245,972", , , 
N1020242, 臺北市萬華區青年段一小段711-3地號, 332(持分238/100000), 第三之ㄧ種住宅區, "44,245,972", , , 
N1020243, 臺北市萬華區青年段二小段3488建號, 約197.66, , "44,245,972", , , 
N1020243, 臺北市萬華區青年段二小段18地號, "16,459(持分238/100000)", 第三種住宅區, "44,245,972", , , 
N1020243, 臺北市萬華區青年段二小段18-39地號, 132(持分238/100000), 第三之ㄧ種住宅區, "44,245,972", , , 
N1020243, 臺北市萬華區青年段一小段711地號, 696(持分238/100000), 第三種住宅區, "44,245,972", , , 
N1020243, 臺北市萬華區青年段一小段711-3地號, 332(持分238/100000), 第三之ㄧ種住宅區, "44,245,972", , , 
N1020244, 臺北市萬華區青年段二小段3489建號, 約197.66, , "44,245,972", , , 
N1020244, 臺北市萬華區青年段二小段18地號, "16,459(持分238/100000)", 第三種住宅區, "44,245,972", , , 
N1020244, 臺北市萬華區青年段二小段18-39地號, 132(持分238/100000), 第三之ㄧ種住宅區, "44,245,972", , , 
N1020244, 臺北市萬華區青年段一小段711地號, 696(持分238/100000), 第三種住宅區, "44,245,972", , , 
N1020244, 臺北市萬華區青年段一小段711-3地號, 332(持分238/100000), 第三之ㄧ種住宅區, "44,245,972", , , 
N1020245, 臺北市萬華區青年段二小段3492建號, 約175.79, , "39,350,499", , , 
N1020245, 臺北市萬華區青年段二小段18地號, "16,459(持分212/100000)", 第三種住宅區, "39,350,499", , , 
N1020245, 臺北市萬華區青年段二小段18-39地號, 132(持分212/100000), 第三之ㄧ種住宅區, "39,350,499", , , 
N1020245, 臺北市萬華區青年段一小段711地號, 696(持分212/100000), 第三種住宅區, "39,350,499", , , 
N1020245, 臺北市萬華區青年段一小段711-3地號, 332(持分212/100000), 第三之ㄧ種住宅區, "39,350,499", , , 
N1020246, 臺北市萬華區青年段二小段3493建號, 約197.66, , "44,245,972", , , 
N1020246, 臺北市萬華區青年段二小段18地號, "16,459(持分238/100000)", 第三種住宅區, "44,245,972", , , 
N1020246, 臺北市萬華區青年段二小段18-39地號, 132(持分238/100000), 第三之ㄧ種住宅區, "44,245,972", , , 
N1020246, 臺北市萬華區青年段一小段711地號, 696(持分238/100000), 第三種住宅區, "44,245,972", , , 
N1020246, 臺北市萬華區青年段一小段711-3地號, 332(持分238/100000), 第三之ㄧ種住宅區, "44,245,972", , , 
N1020247, 臺北市萬華區青年段二小段3496建號, 約325.25, , "68,871,572", , , 
N1020247, 臺北市萬華區青年段二小段18地號, "16,459(持分390/100000)", 第三種住宅區, "68,871,572", , , 
N1020247, 臺北市萬華區青年段二小段18-39地號, 132(持分390/100000), 第三之ㄧ種住宅區, "68,871,572", , , 
N1020247, 臺北市萬華區青年段一小段711地號, 696(持分390/100000), 第三種住宅區, "68,871,572", , , 
N1020247, 臺北市萬華區青年段一小段711-3地號, 332(持分390/100000), 第三之ㄧ種住宅區, "68,871,572", , , 
N1020248, 臺北市萬華區青年段二小段3494建號, 約165.91, , "37,139,063", , , 
N1020248, 臺北市萬華區青年段二小段18地號, "16,459(持分201/100000)", 第三種住宅區, "37,139,063", , , 
N1020248, 臺北市萬華區青年段二小段18-39地號, 132(持分201/100000), 第三之ㄧ種住宅區, "37,139,063", , , 
N1020248, 臺北市萬華區青年段一小段711地號, 696(持分201/100000), 第三種住宅區, "37,139,063", , , 
N1020248, 臺北市萬華區青年段一小段711-3地號, 332(持分201/100000), 第三之ㄧ種住宅區, "37,139,063", , , 
N1020249, 臺北市萬華區青年段二小段3495建號, 約165.91, , "37,139,063", , , 
N1020249, 臺北市萬華區青年段二小段18地號, "16,459(持分201/100000)", 第三種住宅區, "37,139,063", , , 
N1020249, 臺北市萬華區青年段二小段18-39地號, 132(持分201/100000), 第三之ㄧ種住宅區, "37,139,063", , , 
N1020249, 臺北市萬華區青年段一小段711地號, 696(持分201/100000), 第三種住宅區, "37,139,063", , , 
N1020249, 臺北市萬華區青年段一小段711-3地號, 332(持分201/100000), 第三之ㄧ種住宅區, "37,139,063", , , 
N1020250, 臺北市萬華區青年段二小段3499建號, 約312.27, , "66,122,858", , , 
N1020250, 臺北市萬華區青年段二小段18地號, "16,459(持分374/100000)", 第三種住宅區, "66,122,858", , , 
N1020250, 臺北市萬華區青年段二小段18-39地號, 132(持分374/100000), 第三之ㄧ種住宅區, "66,122,858", , , 
N1020250, 臺北市萬華區青年段一小段711地號, 696(持分374/100000), 第三種住宅區, "66,122,858", , , 
N1020250, 臺北市萬華區青年段一小段711-3地號, 332(持分374/100000), 第三之ㄧ種住宅區, "66,122,858", , , 
N1020251, 臺北市萬華區青年段二小段3497建號, 約159.10, , "35,614,505", , , 
N1020251, 臺北市萬華區青年段二小段18地號, "16,459(持分192/100000)", 第三種住宅區, "35,614,505", , , 
N1020251, 臺北市萬華區青年段二小段18-39地號, 132(持分192/100000), 第三之ㄧ種住宅區, "35,614,505", , , 
N1020251, 臺北市萬華區青年段一小段711地號, 696(持分192/100000), 第三種住宅區, "35,614,505", , , 
N1020251, 臺北市萬華區青年段一小段711-3地號, 332(持分192/100000), 第三之ㄧ種住宅區, "35,614,505", , , 
N1020252, 臺北市萬華區青年段二小段3498建號, 約159.10, , "35,614,505", , , 
N1020252, 臺北市萬華區青年段二小段18地號, "16,459(持分192/100000)", 第三種住宅區, "35,614,505", , , 
N1020252, 臺北市萬華區青年段二小段18-39地號, 132(持分192/100000), 第三之ㄧ種住宅區, "35,614,505", , , 
N1020252, 臺北市萬華區青年段一小段711地號, 696(持分192/100000), 第三種住宅區, "35,614,505", , , 
N1020252, 臺北市萬華區青年段一小段711-3地號, 332(持分192/100000), 第三之ㄧ種住宅區, "35,614,505", , , 
N1020253, 臺北市萬華區青年段一小段12757建號, 約138.44, , "43,971,862", , , 
N1020253, 臺北市萬華區青年段一小段125地號, "3,501(持分410/100000)", 第三之ㄧ種住宅區, "43,971,862", , , 
N1020253, 臺北市萬華區青年段一小段124-2地號, "3,725(持分410/100000)", 第三種住宅區, "43,971,862", , , 
N1020254, 臺北市萬華區青年段一小段12845建號, 約138.44, , "43,971,862", "51,121,000", 2, 
N1020254, 臺北市萬華區青年段一小段125地號, "3,501(持分410/100000)", 第三之ㄧ種住宅區, "43,971,862", "51,121,000", 2, 
N1020254, 臺北市萬華區青年段一小段124-2地號, "3,725(持分410/100000)", 第三種住宅區, "43,971,862", "51,121,000", 2, 
N1020255, 臺北市萬華區青年段一小段12786建號, 約152.84, , "48,545,817", , , 
N1020255, 臺北市萬華區青年段一小段125地號, "3,501(持分453/100000)", 第三之ㄧ種住宅區, "48,545,817", , , 
N1020255, 臺北市萬華區青年段一小段124-2地號, "3,725(持分453/100000)", 第三種住宅區, "48,545,817", , , 
N1020256, 臺北市萬華區青年段一小段12816建號, 約152.84, , "48,545,817", , , 
N1020256, 臺北市萬華區青年段一小段125地號, "3,501(持分453/100000)", 第三之ㄧ種住宅區, "48,545,817", , , 
N1020256, 臺北市萬華區青年段一小段124-2地號, "3,725(持分453/100000)", 第三種住宅區, "48,545,817", , , 
N1020257, 臺北市萬華區青年段一小段12787建號, 約148.15, , "47,056,098", , , 
N1020257, 臺北市萬華區青年段一小段125地號, "3,501(持分439/100000)", 第三之ㄧ種住宅區, "47,056,098", , , 
N1020257, 臺北市萬華區青年段一小段124-2地號, "3,725(持分439/100000)", 第三種住宅區, "47,056,098", , , 
N1020258, 臺北市萬華區青年段一小段12846建號, 約132.72, , "42,155,136", "51,221,000", 2, 
N1020258, 臺北市萬華區青年段一小段125地號, "3,501(持分393/100000)", 第三之ㄧ種住宅區, "42,155,136", "51,221,000", 2, 
N1020258, 臺北市萬華區青年段一小段124-2地號, "3,725(持分393/100000)", 第三種住宅區, "42,155,136", "51,221,000", 2, 
N1020259, 臺北市萬華區青年段一小段12728建號, 約132.72, , "42,155,136", , , 
N1020259, 臺北市萬華區青年段一小段125地號, "3,501(持分393/100000)", 第三之ㄧ種住宅區, "42,155,136", , , 
N1020259, 臺北市萬華區青年段一小段124-2地號, "3,725(持分393/100000)", 第三種住宅區, "42,155,136", , , 
N1020260, 臺北市萬華區青年段一小段12696建號, 約125.22, , "37,878,911", "40,888,889", 5, 
N1020260, 臺北市萬華區青年段一小段125地號, "3,501(持分371/100000)", 第三之ㄧ種住宅區, "37,878,911", "40,888,889", 5, 
N1020260, 臺北市萬華區青年段一小段124-2地號, "3,725(持分371/100000)", 第三種住宅區, "37,878,911", "40,888,889", 5, 
N1020261, 臺北市萬華區青年段一小段12727建號, 約154.52, , "51,416,590", "52,445,000", 1, 
N1020261, 臺北市萬華區青年段一小段125地號, "3,501(持分458/100000)", 第三之ㄧ種住宅區, "51,416,590", "52,445,000", 1, 
N1020261, 臺北市萬華區青年段一小段124-2地號, "3,725(持分458/100000)", 第三種住宅區, "51,416,590", "52,445,000", 1, 
N1020262, 臺北市萬華區青年段一小段12697建號, 約132.83, , "40,180,928", , , 
N1020262, 臺北市萬華區青年段一小段125地號, "3,501(持分393/100000)", 第三之ㄧ種住宅區, "40,180,928", , , 
N1020262, 臺北市萬華區青年段一小段124-2地號, "3,725(持分393/100000)", 第三種住宅區, "40,180,928", , , 
N1020263, 臺北市萬華區青年段一小段12698建號, 約125.22, , "37,878,911", , , 
N1020263, 臺北市萬華區青年段一小段125地號, "3,501(持分371/100000)", 第三之ㄧ種住宅區, "37,878,911", , , 
N1020263, 臺北市萬華區青年段一小段124-2地號, "3,725(持分371/100000)", 第三種住宅區, "37,878,911", , , 
N1020264, 臺北市萬華區青年段一小段12875建號, 約154.52, , "51,416,590", "68,158,800", 6, 
N1020264, 臺北市萬華區青年段一小段125地號, "3,501(持分458/100000)", 第三之ㄧ種住宅區, "51,416,590", "68,158,800", 6, 
N1020264, 臺北市萬華區青年段一小段124-2地號, "3,725(持分458/100000)", 第三種住宅區, "51,416,590", "68,158,800", 6, 
N1020265, 臺北市萬華區青年段一小段12695建號, 約132.83, , "40,180,928", "42,252,222", 3, 
N1020265, 臺北市萬華區青年段一小段125地號, "3,501(持分393/100000)", 第三之ㄧ種住宅區, "40,180,928", "42,252,222", 3, 
N1020265, 臺北市萬華區青年段一小段124-2地號, "3,725(持分393/100000)", 第三種住宅區, "40,180,928", "42,252,222", 3, 
N1020101, 新北市中和區莒光段4634建號, 約192.67, , "24,537,160", , , 
N1020101, 新北市中和區莒光段45地號, 8174.13(持分608/100000), 住宅區, "24,537,160", , , 
N1020102, 新北市中和區莒光段4645地號, 約192.67, , "24,537,160", , , 
N1020102, 新北市中和區莒光段45地號, 8174.13(持分608/100000), 住宅區, "24,537,160", , , 
N1020103, 新北市中和區安邦段2632建號, 約403.44, , "52,233,320", , , 
N1020103, 新北市中和區安邦段135地號, 8917.61(持分1070/100000), 住宅區, "52,233,320", , , 
N1020104, 臺北市內湖區康寧段三小段7929建號, 約235.32, , "44,134,276", "45,689,999", 1, 
N1020104, 臺北市內湖區康寧段三小段489地號, 6619.83(持分1011/100000), 第三種住宅區, "44,134,276", "45,689,999", 1, 
N1020105, 臺北市內湖區康寧段三小段7932建號, 約125.87, , "22,845,199", "23,666,666", 1, 
N1020105, 臺北市內湖區康寧段三小段489地號, 6619.83(持分541/100000), 第三種住宅區, "22,845,199", "23,666,666", 1, 
N1020106, 臺北市內湖區康寧段三小段7933建號, 約119.02, , "21,602,271", "22,099,999", 1, 
N1020106, 臺北市內湖區康寧段三小段489地號, 6619.83(持分511/100000), 第三種住宅區, "21,602,271", "22,099,999", 1, 
N1020107, 臺北市內湖區康寧段三小段7934建號, 約235.32, , "43,422,141", "44,000,099", 1, 
N1020107, 臺北市內湖區康寧段三小段489地號, 6619.83(持分1011/100000), 第三種住宅區, "43,422,141", "44,000,099", 1, 
N1020108, 新北市五股區五股坑段五股坑小段6377建號, 約188.61, , "10,497,862", , , 
N1020108, 新北市五股區五股坑段五股坑小段403、403-28地號, 62484.79(持分113/100000), 住宅區, "10,497,862", , , 
N1020108, 新北市五股區五股坑段五股坑小段403-29地號, 6(持分113/100000), 道路用地, "10,497,862", , , 
N1020109, 新北市五股區五股坑段五股坑小段6436地號, 約188.61, , "10,497,862", , , 
N1020109, 新北市五股區五股坑段五股坑小段403、403-28地號, 62484.79(持分113/100000), 住宅區, "10,497,862", , , 
N1020109, 新北市五股區五股坑段五股坑小段403-29地號, 6(持分113/100000), 道路用地, "10,497,862", , , 
N1020110, 新北市五股區五股坑段五股坑小段6466建號, 約210.75, , "11,730,158", , , 
N1020110, 新北市五股區五股坑段五股坑小段403、403-28地號, 62484.79(持分126/100000), 住宅區, "11,730,158", , , 
N1020110, 新北市五股區五股坑段五股坑小段403-29地號, 6(持分126/100000), 道路用地, "11,730,158", , , 
N1020111, 新北市五股區五股坑段五股坑小段6467地號, 約188.61, , "10,497,862", , , 
N1020111, 新北市五股區五股坑段五股坑小段403、403-28地號, 62484.79(持分113/100000), 住宅區, "10,497,862", , , 
N1020111, 新北市五股區五股坑段五股坑小段403-29地號, 6(持分113/100000), 道路用地, "10,497,862", , , 
N1020112, 新北市五股區五股坑段五股坑小段6374地號, 約188.61, , "10,497,862", , , 
N1020112, 新北市五股區五股坑段五股坑小段403、403-28地號, 62484.79(持分113/100000), 住宅區, "10,497,862", , , 
N1020112, 新北市五股區五股坑段五股坑小段403-29地號, 6(持分113/100000), 道路用地, "10,497,862", , , 
N1020113, 新北市五股區五股坑段五股坑小段6498地號, 約188.61, , "10,497,862", , , 
N1020113, 新北市五股區五股坑段五股坑小段403、403-28地號, 62484.79(持分113/100000), 住宅區, "10,497,862", , , 
N1020113, 新北市五股區五股坑段五股坑小段403-29地號, 6(持分113/100000), 道路用地, "10,497,862", , , 
N1020114, 新北市五股區五股坑段五股坑小段6469地號, 約189.04, , "10,522,317", , , 
N1020114, 新北市五股區五股坑段五股坑小段403、403-28地號, 62484.79(持分113/100000), 住宅區, "10,522,317", , , 
N1020114, 新北市五股區五股坑段五股坑小段403-29地號, 6(持分113/100000), 道路用地, "10,522,317", , , 
N1020115, 新北市五股區五股坑段五股坑小段6499地號, 約188.61, , "10,497,862", , , 
N1020115, 新北市五股區五股坑段五股坑小段403、403-28地號, 62484.79(持分113/100000), 住宅區, "10,497,862", , , 
N1020115, 新北市五股區五股坑段五股坑小段403-29地號, 6(持分113/100000), 道路用地, "10,497,862", , , 
N1020116, 新北市五股區五股坑段五股坑小段6375地號, 約210.75, , "11,730,158", , , 
N1020116, 新北市五股區五股坑段五股坑小段403、403-28地號, 62484.79(持分126/100000), 住宅區, "11,730,158", , , 
N1020116, 新北市五股區五股坑段五股坑小段403-29地號, 6(持分126/100000), 道路用地, "11,730,158", , , 
N1020117, 新北市五股區五股坑段五股坑小段6376地號, 約211.18, , "11,754,281", "12,255,000", 2, 
N1020117, 新北市五股區五股坑段五股坑小段403、403-28地號, 62484.79(持分126/100000), 住宅區, "11,754,281", "12,255,000", 2, 
N1020117, 新北市五股區五股坑段五股坑小段403-29地號, 6(持分126/100000), 道路用地, "11,754,281", "12,255,000", 2, 
N1020101, 臺北市北投區開明段一小段11156-000建號, 77.91, , "2,830,650", "8,199,900", 100, 
N1020101, 臺北市北投區開明段一小段0694-0000地號, 228.00/(持分998/10000), 第三種住宅區, "2,830,650", "8,199,900", 100, 
N1020101, 臺北市北投區開明段一小段0694-0002地號, 4.00/(持分1002/10000), 道路用地, "2,830,650", "8,199,900", 100, 
N1020102, 新北市三重區光興段0118-0000地號, 106.84, 住宅區, "10,684,000", "12,690,000", 1, 
N1020103, 臺北市文山區公訓段二小段00134-000建號, 85.36, , "3,545,200", "15,888,000", 71, 
N1020103, 臺北市文山區公訓段二小段0269-0000地號, 121.00/(持分1/4), 第三種住宅區, "3,545,200", "15,888,000", 71, 
N1020104, 新北市新店區直潭段過橋坑小段0008-0000地號, 475.00/(持分2/3), 保安保護區, "209,000", "260,000", 5, 
N1020105, 新北市貢寮區田寮洋段虎子山小段0210-0000地號, 179.00/(持分1/6), 保護區, "16,707", "16,707", 1, 
N1020105, 新北市貢寮區田寮洋段虎子山小段0210-0000地號, 179.00/(持分1/6), 保護區, "16,707", "16,707", 1, 
N1010201, 臺北市內湖區碧湖段二小段0027-0002地號, 2.00, 第三種住宅區, "278,000", , , 
N1010202, 臺北市北投區桃源段五小段0511-0000地號, 529.31, 第二種住宅區, "13,603,267", "21,126,000", 3, 
N1010203, 臺北市南港區中南段四小段0193-0000地號, 128.00, 第三種住宅區, "16,136,064", , , 
N1010204, 臺北市南港區新光段二小段0489-0000地號, 23.00, 保護區, "103,500", "126,888", 6, 
N1010205, 臺北市南港區中南段一小段0116-0000地號, , , , , , 
N1010205, 第三種商業區(依都市計劃說明書圖規定辦理，始得作第三種商業區使用)(原屬第三之一種住宅區), "955,000", "1,003,000", 1,  ,  , 
N1010207, 新北市板橋區中興段0045-0000地號, 54.95, 第二種住宅區, "917,665", "1,169,000", 4, 
N1010208, 新北市板橋區中興段0045-0002地號, 1.96, 第二種住宅區, "32,732", "50,000", 5, 
